(1, 3, 17, 20)
(1, 3, 17, 21)
(1, 3, 17, 22)
(1, 3, 17, 23)
(1, 3, 17, 24)
(1, 3, 17, 25)
(1, 3, 17, 26)
(1, 3, 17, 27)
(1, 3, 17, 28)
(1, 3, 17, 29)
(1, 3, 17, 30)
(1, 3, 18, 20)
(1, 3, 18, 21)
(1, 3, 18, 22)
(1, 3, 18, 23)
(1, 3, 18, 24)
(1, 3, 18, 25)
(1, 3, 18, 26)
(1, 3, 18, 27)
(1, 3, 18, 28)
(1, 3, 18, 29)
(1, 3, 18, 30)
(1, 3, 19, 20)
(1, 3, 19, 21)
(1, 3, 19, 22)
(1, 3, 19, 23)
(1, 3, 19, 24)
(1, 3, 19, 25)
(1, 3, 19, 26)
(1, 3, 19, 27)
(1, 3, 19, 28)
(1, 3, 19, 29)
(1, 3, 19, 30)
(1, 3, 20, 20)
(1, 3, 20, 21)
(1, 3, 20, 22)
(1, 3, 20, 23)
(1, 3, 20, 24)
(1, 3, 20, 25)
(1, 3, 20, 26)
(1, 3, 20, 27)
(1, 3, 20, 28)
(1, 3, 20, 29)
(1, 3, 20, 30)
(1, 4, 10, 20)
(1, 4, 10, 21)
(1, 4, 10, 22)
(1, 4, 10, 23)
(1, 4, 10, 24)
(1, 4, 10, 25)
(1, 4, 10, 26)
(1, 4, 10, 27)
(1, 4, 10, 28)
(1, 4, 10, 29)
(1, 4, 10, 30)
(1, 4, 11, 20)
(1, 4, 11, 21)
(1, 4, 11, 22)
(1, 4, 11, 23)
(1, 4, 11, 24)
(1, 4, 11, 25)
(1, 4, 11, 26)
(1, 4, 11, 27)
(1, 4, 11, 28)
(1, 4, 11, 29)
(1, 4, 11, 30)
(1, 4, 12, 20)
(1, 4, 12, 21)
(1, 4, 12, 22)
(1, 4, 12, 23)
(1, 4, 12, 24)
(1, 4, 12, 25)
(1, 4, 12, 26)
(1, 4, 12, 27)
(1, 4, 12, 28)
(1, 4, 12, 29)
(1, 4, 12, 30)
(1, 4, 13, 20)
(1, 4, 13, 21)
(1, 4, 13, 22)
(1, 4, 13, 23)
(1, 4, 13, 24)
(1, 4, 13, 25)
(1, 4, 13, 26)
(1, 4, 13, 27)
(1, 4, 13, 28)
(1, 4, 13, 29)
(1, 4, 13, 30)
(1, 4, 14, 20)
(1, 4, 14, 21)
(1, 4, 14, 22)
(1, 4, 14, 23)
(1, 4, 14, 24)
(1, 4, 14, 25)
(1, 4, 14, 26)
(1, 4, 14, 27)
(1, 4, 14, 28)
(1, 4, 14, 29)
(1, 4, 14, 30)
(1, 4, 15, 20)
(1, 4, 15, 21)
(1, 4, 15, 22)
(1, 4, 15, 23)
(1, 4, 15, 24)
(1, 4, 15, 25)
(1, 4, 15, 26)
(1, 4, 15, 27)
(1, 4, 15, 28)
(1, 4, 15, 29)
(1, 4, 15, 30)
(1, 4, 16, 20)
(1, 4, 16, 21)
(1, 4, 16, 22)
(1, 4, 16, 23)
(1, 4, 16, 24)
(1, 4, 16, 25)
(1, 4, 16, 26)
(1, 4, 16, 27)
(1, 4, 16, 28)
(1, 4, 16, 29)
(1, 4, 16, 30)
(1, 4, 17, 20)
(1, 4, 17, 21)
(1, 4, 17, 22)
(1, 4, 17, 23)
(1, 4, 17, 24)
(1, 4, 17, 25)
(1, 4, 17, 26)
(1, 4, 17, 27)
(1, 4, 17, 28)
(1, 4, 17, 29)
(1, 4, 17, 30)
(1, 4, 18, 20)
(1, 4, 18, 21)
(1, 4, 18, 22)
(1, 4, 18, 23)
(1, 4, 18, 24)
(1, 4, 18, 25)
(1, 4, 18, 26)
(1, 4, 18, 27)
(1, 4, 18, 28)
(1, 4, 18, 29)
(1, 4, 18, 30)
(1, 4, 19, 20)
(1, 4, 19, 21)
(1, 4, 19, 22)
(1, 4, 19, 23)
(1, 4, 19, 24)
(1, 4, 19, 25)
(1, 4, 19, 26)
(1, 4, 19, 27)
(1, 4, 19, 28)
(1, 4, 19, 29)
(1, 4, 19, 30)
(1, 4, 20, 20)
(1, 4, 20, 21)
(1, 4, 20, 22)
(1, 4, 20, 23)
(1, 4, 20, 24)
(1, 4, 20, 25)
(1, 4, 20, 26)
(1, 4, 20, 27)
(1, 4, 20, 28)
(1, 4, 20, 29)
(1, 4, 20, 30)
(1, 5, 10, 20)
(1, 5, 10, 21)
(1, 5, 10, 22)
(1, 5, 10, 23)
(1, 5, 10, 24)
(1, 5, 10, 25)
(1, 5, 10, 26)
(1, 5, 10, 27)
(1, 5, 10, 28)
(1, 5, 10, 29)
(1, 5, 10, 30)
(1, 5, 11, 20)
(1, 5, 11, 21)
(1, 5, 11, 22)
(1, 5, 11, 23)
(1, 5, 11, 24)
(1, 5, 11, 25)
(1, 5, 11, 26)
(1, 5, 11, 27)
(1, 5, 11, 28)
(1, 5, 11, 29)
(1, 5, 11, 30)
(1, 5, 12, 20)
(1, 5, 12, 21)
(1, 5, 12, 22)
(1, 5, 12, 23)
(1, 5, 12, 24)
(1, 5, 12, 25)
(1, 5, 12, 26)
(1, 5, 12, 27)
(1, 5, 12, 28)
(1, 5, 12, 29)
(1, 5, 12, 30)
(1, 5, 13, 20)
(1, 5, 13, 21)
(1, 5, 13, 22)
(1, 5, 13, 23)
(1, 5, 13, 24)
(1, 5, 13, 25)
(1, 5, 13, 26)
(1, 5, 13, 27)
(1, 5, 13, 28)
(1, 5, 13, 29)
(1, 5, 13, 30)
(1, 5, 14, 20)
(1, 5, 14, 21)
(1, 5, 14, 22)
(1, 5, 14, 23)
(1, 5, 14, 24)
(1, 5, 14, 25)
(1, 5, 14, 26)
(1, 5, 14, 27)
(1, 5, 14, 28)
(1, 5, 14, 29)
(1, 5, 14, 30)
(1, 5, 15, 20)
(1, 5, 15, 21)
(1, 5, 15, 22)
(1, 5, 15, 23)
(1, 5, 15, 24)
(1, 5, 15, 25)
(1, 5, 15, 26)
(1, 5, 15, 27)
(1, 5, 15, 28)
(1, 5, 15, 29)
(1, 5, 15, 30)
(1, 5, 16, 20)
(1, 5, 16, 21)
(1, 5, 16, 22)
(1, 5, 16, 23)
(1, 5, 16, 24)
(1, 5, 16, 25)
(1, 5, 16, 26)
(1, 5, 16, 27)
(1, 5, 16, 28)
(1, 5, 16, 29)
(1, 5, 16, 30)
(1, 5, 17, 20)
(1, 5, 17, 21)
(1, 5, 17, 22)
(1, 5, 17, 23)
(1, 5, 17, 24)
(1, 5, 17, 25)
(1, 5, 17, 26)
(1, 5, 17, 27)
(1, 5, 17, 28)
(1, 5, 17, 29)
(1, 5, 17, 30)
(1, 5, 18, 20)
(1, 5, 18, 21)
(1, 5, 18, 22)
(1, 5, 18, 23)
(1, 5, 18, 24)
(1, 5, 18, 25)
(1, 5, 18, 26)
(1, 5, 18, 27)
(1, 5, 18, 28)
(1, 5, 18, 29)
(1, 5, 18, 30)
(1, 5, 19, 20)
(1, 5, 19, 21)
(1, 5, 19, 22)
(1, 5, 19, 23)
(1, 5, 19, 24)
(1, 5, 19, 25)
(1, 5, 19, 26)
(1, 5, 19, 27)
(1, 5, 19, 28)
(1, 5, 19, 29)
(1, 5, 19, 30)
(1, 5, 20, 20)
(1, 5, 20, 21)
(1, 5, 20, 22)
(1, 5, 20, 23)
(1, 5, 20, 24)
(1, 5, 20, 25)
(1, 5, 20, 26)
(1, 5, 20, 27)
(1, 5, 20, 28)
(1, 5, 20, 29)
(1, 5, 20, 30)
(1, 6, 10, 20)
(1, 6, 10, 21)
(1, 6, 10, 22)
(1, 6, 10, 23)
(1, 6, 10, 24)
(1, 6, 10, 25)
(1, 6, 10, 26)
(1, 6, 10, 27)
(1, 6, 10, 28)
(1, 6, 10, 29)
(1, 6, 10, 30)
(1, 6, 11, 20)
(1, 6, 11, 21)
(1, 6, 11, 22)
(1, 6, 11, 23)
(1, 6, 11, 24)
(1, 6, 11, 25)
(1, 6, 11, 26)
(1, 6, 11, 27)
(1, 6, 11, 28)
(1, 6, 11, 29)
(1, 6, 11, 30)
(1, 6, 12, 20)
(1, 6, 12, 21)
(1, 6, 12, 22)
(1, 6, 12, 23)
(1, 6, 12, 24)
(1, 6, 12, 25)
(1, 6, 12, 26)
(1, 6, 12, 27)
(1, 6, 12, 28)
(1, 6, 12, 29)
(1, 6, 12, 30)
(1, 6, 13, 20)
(1, 6, 13, 21)
(1, 6, 13, 22)
(1, 6, 13, 23)
(1, 6, 13, 24)
(1, 6, 13, 25)
(1, 6, 13, 26)
(1, 6, 13, 27)
(1, 6, 13, 28)
(1, 6, 13, 29)
(1, 6, 13, 30)
(1, 6, 14, 20)
(1, 6, 14, 21)
(1, 6, 14, 22)
(1, 6, 14, 23)
(1, 6, 14, 24)
(1, 6, 14, 25)
(1, 6, 14, 26)
(1, 6, 14, 27)
(1, 6, 14, 28)
(1, 6, 14, 29)
(1, 6, 14, 30)
(1, 6, 15, 20)
(1, 6, 15, 21)
(1, 6, 15, 22)
(1, 6, 15, 23)
(1, 6, 15, 24)
(1, 6, 15, 25)
(1, 6, 15, 26)
(1, 6, 15, 27)
(1, 6, 15, 28)
(1, 6, 15, 29)
(1, 6, 15, 30)
(1, 6, 16, 20)
(1, 6, 16, 21)
(1, 6, 16, 22)
(1, 6, 16, 23)
(1, 6, 16, 24)
(1, 6, 16, 25)
(1, 6, 16, 26)
(1, 6, 16, 27)
(1, 6, 16, 28)
(1, 6, 16, 29)
(1, 6, 16, 30)
(1, 6, 17, 20)
(1, 6, 17, 21)
(1, 6, 17, 22)
(1, 6, 17, 23)
(1, 6, 17, 24)
(1, 6, 17, 25)
(1, 6, 17, 26)
(1, 6, 17, 27)
(1, 6, 17, 28)
(1, 6, 17, 29)
(1, 6, 17, 30)
(1, 6, 18, 20)
(1, 6, 18, 21)
(1, 6, 18, 22)
(1, 6, 18, 23)
(1, 6, 18, 24)
(1, 6, 18, 25)
(1, 6, 18, 26)
(1, 6, 18, 27)
(1, 6, 18, 28)
(1, 6, 18, 29)
(1, 6, 18, 30)
(1, 6, 19, 20)
(1, 6, 19, 21)
(1, 6, 19, 22)
(1, 6, 19, 23)
(1, 6, 19, 24)
(1, 6, 19, 25)
(1, 6, 19, 26)
(1, 6, 19, 27)
(1, 6, 19, 28)
(1, 6, 19, 29)
(1, 6, 19, 30)
(1, 6, 20, 20)
(1, 6, 20, 21)
(1, 6, 20, 22)
(1, 6, 20, 23)
(1, 6, 20, 24)
(1, 6, 20, 25)
(1, 6, 20, 26)
(1, 6, 20, 27)
(1, 6, 20, 28)
(1, 6, 20, 29)
(1, 6, 20, 30)
(1, 7, 10, 20)
(1, 7, 10, 21)
(1, 7, 10, 22)
(1, 7, 10, 23)
(1, 7, 10, 24)
(1, 7, 10, 25)
(1, 7, 10, 26)
(1, 7, 10, 27)
(1, 7, 10, 28)
(1, 7, 10, 29)
(1, 7, 10, 30)
(1, 7, 11, 20)
(1, 7, 11, 21)
(1, 7, 11, 22)
(1, 7, 11, 23)
(1, 7, 11, 24)
(1, 7, 11, 25)
(1, 7, 11, 26)
(1, 7, 11, 27)
(1, 7, 11, 28)
(1, 7, 11, 29)
(1, 7, 11, 30)
(1, 7, 12, 20)
(1, 7, 12, 21)
(1, 7, 12, 22)
(1, 7, 12, 23)
(1, 7, 12, 24)
(1, 7, 12, 25)
(1, 7, 12, 26)
(1, 7, 12, 27)
(1, 7, 12, 28)
(1, 7, 12, 29)
(1, 7, 12, 30)
(1, 7, 13, 20)
(1, 7, 13, 21)
(1, 7, 13, 22)
(1, 7, 13, 23)
(1, 7, 13, 24)
(1, 7, 13, 25)
(1, 7, 13, 26)
(1, 7, 13, 27)
(1, 7, 13, 28)
(1, 7, 13, 29)
(1, 7, 13, 30)
(1, 7, 14, 20)
(1, 7, 14, 21)
(1, 7, 14, 22)
(1, 7, 14, 23)
(1, 7, 14, 24)
(1, 7, 14, 25)
(1, 7, 14, 26)
(1, 7, 14, 27)
(1, 7, 14, 28)
(1, 7, 14, 29)
(1, 7, 14, 30)
(1, 7, 15, 20)
(1, 7, 15, 21)
(1, 7, 15, 22)
(1, 7, 15, 23)
(1, 7, 15, 24)
(1, 7, 15, 25)
(1, 7, 15, 26)
(1, 7, 15, 27)
(1, 7, 15, 28)
(1, 7, 15, 29)
(1, 7, 15, 30)
(1, 7, 16, 20)
(1, 7, 16, 21)
(1, 7, 16, 22)
(1, 7, 16, 23)
(1, 7, 16, 24)
(1, 7, 16, 25)
(1, 7, 16, 26)
(1, 7, 16, 27)
(1, 7, 16, 28)
(1, 7, 16, 29)
(1, 7, 16, 30)
(1, 7, 17, 20)
(1, 7, 17, 21)
(1, 7, 17, 22)
(1, 7, 17, 23)
(1, 7, 17, 24)
(1, 7, 17, 25)
(1, 7, 17, 26)
(1, 7, 17, 27)
(1, 7, 17, 28)
(1, 7, 17, 29)
(1, 7, 17, 30)
(1, 7, 18, 20)
(1, 7, 18, 21)
(1, 7, 18, 22)
(1, 7, 18, 23)
(1, 7, 18, 24)
(1, 7, 18, 25)
(1, 7, 18, 26)
(1, 7, 18, 27)
(1, 7, 18, 28)
(1, 7, 18, 29)
(1, 7, 18, 30)
(1, 7, 19, 20)
(1, 7, 19, 21)
(1, 7, 19, 22)
(1, 7, 19, 23)
(1, 7, 19, 24)
(1, 7, 19, 25)
(1, 7, 19, 26)
(1, 7, 19, 27)
(1, 7, 19, 28)
(1, 7, 19, 29)
(1, 7, 19, 30)
(1, 7, 20, 20)
(1, 7, 20, 21)
(1, 7, 20, 22)
(1, 7, 20, 23)
(1, 7, 20, 24)
(1, 7, 20, 25)
(1, 7, 20, 26)
(1, 7, 20, 27)
(1, 7, 20, 28)
(1, 7, 20, 29)
(1, 7, 20, 30)
(1, 8, 10, 20)
(1, 8, 10, 21)
(1, 8, 10, 22)
(1, 8, 10, 23)
(1, 8, 10, 24)
(1, 8, 10, 25)
(1, 8, 10, 26)
(1, 8, 10, 27)
(1, 8, 10, 28)
(1, 8, 10, 29)
(1, 8, 10, 30)
(1, 8, 11, 20)
(1, 8, 11, 21)
(1, 8, 11, 22)
(1, 8, 11, 23)
(1, 8, 11, 24)
(1, 8, 11, 25)
(1, 8, 11, 26)
(1, 8, 11, 27)
(1, 8, 11, 28)
(1, 8, 11, 29)
(1, 8, 11, 30)
(1, 8, 12, 20)
(1, 8, 12, 21)
(1, 8, 12, 22)
(1, 8, 12, 23)
(1, 8, 12, 24)
(1, 8, 12, 25)
(1, 8, 12, 26)
(1, 8, 12, 27)
(1, 8, 12, 28)
(1, 8, 12, 29)
(1, 8, 12, 30)
(1, 8, 13, 20)
(1, 8, 13, 21)
(1, 8, 13, 22)
(1, 8, 13, 23)
(1, 8, 13, 24)
(1, 8, 13, 25)
(1, 8, 13, 26)
(1, 8, 13, 27)
(1, 8, 13, 28)
(1, 8, 13, 29)
(1, 8, 13, 30)
(1, 8, 14, 20)
(1, 8, 14, 21)
(1, 8, 14, 22)
(1, 8, 14, 23)
(1, 8, 14, 24)
(1, 8, 14, 25)
(1, 8, 14, 26)
(1, 8, 14, 27)
(1, 8, 14, 28)
(1, 8, 14, 29)
(1, 8, 14, 30)
(1, 8, 15, 20)
(1, 8, 15, 21)
(1, 8, 15, 22)
(1, 8, 15, 23)
(1, 8, 15, 24)
(1, 8, 15, 25)
(1, 8, 15, 26)
(1, 8, 15, 27)
(1, 8, 15, 28)
(1, 8, 15, 29)
(1, 8, 15, 30)
(1, 8, 16, 20)
(1, 8, 16, 21)
(1, 8, 16, 22)
(1, 8, 16, 23)
(1, 8, 16, 24)
(1, 8, 16, 25)
(1, 8, 16, 26)
(1, 8, 16, 27)
(1, 8, 16, 28)
(1, 8, 16, 29)
(1, 8, 16, 30)
(1, 8, 17, 20)
(1, 8, 17, 21)
(1, 8, 17, 22)
(1, 8, 17, 23)
(1, 8, 17, 24)
(1, 8, 17, 25)
(1, 8, 17, 26)
(1, 8, 17, 27)
(1, 8, 17, 28)
(1, 8, 17, 29)
(1, 8, 17, 30)
(1, 8, 18, 20)
(1, 8, 18, 21)
(1, 8, 18, 22)
(1, 8, 18, 23)
(1, 8, 18, 24)
(1, 8, 18, 25)
(1, 8, 18, 26)
(1, 8, 18, 27)
(1, 8, 18, 28)
(1, 8, 18, 29)
(1, 8, 18, 30)
(1, 8, 19, 20)
(1, 8, 19, 21)
(1, 8, 19, 22)
(1, 8, 19, 23)
(1, 8, 19, 24)
(1, 8, 19, 25)
(1, 8, 19, 26)
(1, 8, 19, 27)
(1, 8, 19, 28)
(1, 8, 19, 29)
(1, 8, 19, 30)
(1, 8, 20, 20)
(1, 8, 20, 21)
(1, 8, 20, 22)
(1, 8, 20, 23)
(1, 8, 20, 24)
(1, 8, 20, 25)
(1, 8, 20, 26)
(1, 8, 20, 27)
(1, 8, 20, 28)
(1, 8, 20, 29)
(1, 8, 20, 30)
(1, 9, 10, 20)
(1, 9, 10, 21)
(1, 9, 10, 22)
(1, 9, 10, 23)
(1, 9, 10, 24)
(1, 9, 10, 25)
(1, 9, 10, 26)
(1, 9, 10, 27)
(1, 9, 10, 28)
(1, 9, 10, 29)
(1, 9, 10, 30)
(1, 9, 11, 20)
(1, 9, 11, 21)
(1, 9, 11, 22)
(1, 9, 11, 23)
(1, 9, 11, 24)
(1, 9, 11, 25)
(1, 9, 11, 26)
(1, 9, 11, 27)
(1, 9, 11, 28)
(1, 9, 11, 29)
(1, 9, 11, 30)
(1, 9, 12, 20)
(1, 9, 12, 21)
(1, 9, 12, 22)
(1, 9, 12, 23)
(1, 9, 12, 24)
(1, 9, 12, 25)
(1, 9, 12, 26)
(1, 9, 12, 27)
(1, 9, 12, 28)
(1, 9, 12, 29)
(1, 9, 12, 30)
(1, 9, 13, 20)
(1, 9, 13, 21)
(1, 9, 13, 22)
(1, 9, 13, 23)
(1, 9, 13, 24)
(1, 9, 13, 25)
(1, 9, 13, 26)
(1, 9, 13, 27)
(1, 9, 13, 28)
(1, 9, 13, 29)
(1, 9, 13, 30)
(1, 9, 14, 20)
(1, 9, 14, 21)
(1, 9, 14, 22)
(1, 9, 14, 23)
(1, 9, 14, 24)
(1, 9, 14, 25)
(1, 9, 14, 26)
(1, 9, 14, 27)
(1, 9, 14, 28)
(1, 9, 14, 29)
(1, 9, 14, 30)
(1, 9, 15, 20)
(1, 9, 15, 21)
(1, 9, 15, 22)
(1, 9, 15, 23)
(1, 9, 15, 24)
(1, 9, 15, 25)
(1, 9, 15, 26)
(1, 9, 15, 27)
(1, 9, 15, 28)
(1, 9, 15, 29)
(1, 9, 15, 30)
(1, 9, 16, 20)
(1, 9, 16, 21)
(1, 9, 16, 22)
(1, 9, 16, 23)
(1, 9, 16, 24)
(1, 9, 16, 25)
(1, 9, 16, 26)
(1, 9, 16, 27)
(1, 9, 16, 28)
(1, 9, 16, 29)
(1, 9, 16, 30)
(1, 9, 17, 20)
(1, 9, 17, 21)
(1, 9, 17, 22)
(1, 9, 17, 23)
(1, 9, 17, 24)
(1, 9, 17, 25)
(1, 9, 17, 26)
(1, 9, 17, 27)
(1, 9, 17, 28)
(1, 9, 17, 29)
(1, 9, 17, 30)
(1, 9, 18, 20)
(1, 9, 18, 21)
(1, 9, 18, 22)
(1, 9, 18, 23)
(1, 9, 18, 24)
(1, 9, 18, 25)
(1, 9, 18, 26)
(1, 9, 18, 27)
(1, 9, 18, 28)
(1, 9, 18, 29)
(1, 9, 18, 30)
(1, 9, 19, 20)
(1, 9, 19, 21)
(1, 9, 19, 22)
(1, 9, 19, 23)
(1, 9, 19, 24)
(1, 9, 19, 25)
(1, 9, 19, 26)
(1, 9, 19, 27)
(1, 9, 19, 28)
(1, 9, 19, 29)
(1, 9, 19, 30)
(1, 9, 20, 20)
(1, 9, 20, 21)
(1, 9, 20, 22)
(1, 9, 20, 23)
(1, 9, 20, 24)
(1, 9, 20, 25)
(1, 9, 20, 26)
(1, 9, 20, 27)
(1, 9, 20, 28)
(1, 9, 20, 29)
(1, 9, 20, 30)
(1, 10, 10, 20)
(1, 10, 10, 21)
(1, 10, 10, 22)
(1, 10, 10, 23)
(1, 10, 10, 24)
(1, 10, 10, 25)
(1, 10, 10, 26)
(1, 10, 10, 27)
(1, 10, 10, 28)
(1, 10, 10, 29)
(1, 10, 10, 30)
(1, 10, 11, 20)
(1, 10, 11, 21)
(1, 10, 11, 22)
(1, 10, 11, 23)
(1, 10, 11, 24)
(1, 10, 11, 25)
(1, 10, 11, 26)
(1, 10, 11, 27)
(1, 10, 11, 28)
(1, 10, 11, 29)
(1, 10, 11, 30)
(1, 10, 12, 20)
(1, 10, 12, 21)
(1, 10, 12, 22)
(1, 10, 12, 23)
(1, 10, 12, 24)
(1, 10, 12, 25)
(1, 10, 12, 26)
(1, 10, 12, 27)
(1, 10, 12, 28)
(1, 10, 12, 29)
(1, 10, 12, 30)
(1, 10, 13, 20)
(1, 10, 13, 21)
(1, 10, 13, 22)
(1, 10, 13, 23)
(1, 10, 13, 24)
(1, 10, 13, 25)
(1, 10, 13, 26)
(1, 10, 13, 27)
(1, 10, 13, 28)
(1, 10, 13, 29)
(1, 10, 13, 30)
(1, 10, 14, 20)
(1, 10, 14, 21)
(1, 10, 14, 22)
(1, 10, 14, 23)
(1, 10, 14, 24)
(1, 10, 14, 25)
(1, 10, 14, 26)
(1, 10, 14, 27)
(1, 10, 14, 28)
(1, 10, 14, 29)
(1, 10, 14, 30)
(1, 10, 15, 20)
(1, 10, 15, 21)
(1, 10, 15, 22)
(1, 10, 15, 23)
(1, 10, 15, 24)
(1, 10, 15, 25)
(1, 10, 15, 26)
(1, 10, 15, 27)
(1, 10, 15, 28)
(1, 10, 15, 29)
(1, 10, 15, 30)
(1, 10, 16, 20)
(1, 10, 16, 21)
(1, 10, 16, 22)
(1, 10, 16, 23)
(1, 10, 16, 24)
(1, 10, 16, 25)
(1, 10, 16, 26)
(1, 10, 16, 27)
(1, 10, 16, 28)
(1, 10, 16, 29)
(1, 10, 16, 30)
(1, 10, 17, 20)
(1, 10, 17, 21)
(1, 10, 17, 22)
(1, 10, 17, 23)
(1, 10, 17, 24)
(1, 10, 17, 25)
(1, 10, 17, 26)
(1, 10, 17, 27)
(1, 10, 17, 28)
(1, 10, 17, 29)
(1, 10, 17, 30)
(1, 10, 18, 20)
(1, 10, 18, 21)
(1, 10, 18, 22)
(1, 10, 18, 23)
(1, 10, 18, 24)
(1, 10, 18, 25)
(1, 10, 18, 26)
(1, 10, 18, 27)
(1, 10, 18, 28)
(1, 10, 18, 29)
(1, 10, 18, 30)
(1, 10, 19, 20)
(1, 10, 19, 21)
(1, 10, 19, 22)
(1, 10, 19, 23)
(1, 10, 19, 24)
(1, 10, 19, 25)
(1, 10, 19, 26)
(1, 10, 19, 27)
(1, 10, 19, 28)
